queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
<<<<<<< HEAD
LockBased Queue;1;2;1000;10;0.1394;0.0131;7173.6;38167.9
LockBased Queue;2;2;1000;10;0.0419;0.0268;23866.3;18656.7
LockBased Queue;3;2;1000;10;0.0384;0.0101;26041.7;49505
LockBased Queue;4;2;1000;10;0.0496;0.0109;20161.3;45871.6
LockBased Queue;5;2;1000;10;0.0316;0.0088;31645.6;56818.2
LockBased Queue;6;2;1000;10;0.0397;0.0106;25188.9;47169.8
LockBased Queue;7;2;1000;10;0.0472;0.0109;21186.4;45871.6
LockBased Queue;8;2;1000;10;0.0338;0.0088;29585.8;56818.2
LockBased Queue;9;2;1000;10;0.0299;0.0088;33444.8;56818.2
LockBased Queue;10;2;1000;10;0.0312;0.0088;32051.3;56818.2
=======
LockBased Queue;1;2;1000;10;1.31563;0.022332;760.094;22389.4
LockBased Queue;2;2;1000;10;0.15974;0.03754;6260.17;13319.1
LockBased Queue;3;2;1000;10;0.098464;0.02134;10156;23430.2
LockBased Queue;4;2;1000;10;0.102653;0.023083;9741.56;21661
LockBased Queue;5;2;1000;10;0.117029;0.023954;8544.89;20873.3
LockBased Queue;6;2;1000;10;0.098504;0.024737;10151.9;20212.6
LockBased Queue;7;2;1000;10;0.107672;0.021039;9287.47;23765.4
LockBased Queue;8;2;1000;10;0.115767;0.02128;8638.04;23496.2
LockBased Queue;9;2;1000;10;0.115336;0.021149;8670.32;23641.8
LockBased Queue;10;2;1000;10;0.111649;0.02126;8956.64;23518.3
>>>>>>> 73457c8d80fcbc0d7d1740303f4add5a74e206cb
