queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
LockBased Queue;1;16;1000;10;3.03556;0.022532;329.429;2773.83
LockBased Queue;2;16;1000;10;1.02723;0.022613;973.497;2763.9
LockBased Queue;3;16;1000;10;0.77898;0.021921;1283.73;2851.15
LockBased Queue;4;16;1000;10;1.2071;0.022943;828.43;2724.14
LockBased Queue;5;16;1000;10;1.12068;0.02153;892.315;2902.93
LockBased Queue;6;16;1000;10;1.68694;0.021631;592.789;2889.37
LockBased Queue;7;16;1000;10;1.53181;0.02169;652.822;2881.51
LockBased Queue;8;16;1000;10;1.06127;0.022182;942.268;2817.6
LockBased Queue;9;16;1000;10;1.07051;0.02166;934.138;2885.5
LockBased Queue;10;16;1000;10;1.07253;0.021691;932.375;2881.38
